time,lat,lon,speed,ax,ay,az,acc_mag,gx,gy,gz,label,road_label,source
1285224,12.968613,79.188069,28.22,-2236,264,13100,13292.080047908228,-22,342,347,0,smooth,test1
1285449,12.968613,79.188069,28.22,-1588,584,14000,14101.8722161279,-544,607,51,0,smooth,test1
1285674,12.968613,79.188069,28.22,-3728,1656,10976,11709.521595692968,-31,-97,40,0,smooth,test1
1285899,12.968613,79.188069,28.22,-3756,-1308,19136,19544.945535866813,-1392,1380,-435,0,smooth,test1
1286125,12.968613,79.188069,28.22,-4732,-748,15520,16242.589941262446,88,601,-247,0,smooth,test1
1286350,12.968613,79.188069,28.22,-3792,-1336,14908,15440.616049886092,267,218,-229,0,smooth,test1
1286576,12.968613,79.188069,28.22,-2572,-1244,17424,17656.684173422822,181,1365,-199,0,smooth,test1
1286803,12.968613,79.188069,28.22,-1172,-192,11636,11696.450059740348,880,-335,-9,0,smooth,test1
1287033,12.968616,79.188215,28.17,-2044,-2640,13692,14093.20403598841,693,-211,567,0,smooth,test1
1287259,12.968616,79.188215,28.17,-2648,1904,15372,15714.181620434454,-7,286,205,0,smooth,test1
1287484,12.968616,79.188215,28.17,416,724,11896,11925.269305135209,549,903,306,0,smooth,test1
1287708,12.968616,79.188215,28.17,-2652,-48,16300,16514.40001937703,-390,856,-29,0,smooth,test1
1287934,12.968616,79.188215,28.17,-3940,188,17216,17662.095005972536,-840,718,-355,0,smooth,test1
1288160,12.968616,79.188215,28.17,-200,-772,14384,14406.090378725243,938,526,32,0,smooth,test1
1288385,12.968616,79.188215,28.17,-4340,-1592,14796,15501.344457820425,19,886,45,0,smooth,test1
1288610,12.968616,79.188215,28.17,-1816,-208,16948,17046.28475650926,575,1151,218,0,smooth,test1
1288837,12.96861,79.188374,28.17,-3132,2740,17568,18054.131050814936,-129,1058,-5,0,smooth,test1
1289065,12.96861,79.188374,32.0,-3704,-820,11448,12060.212270105365,117,504,-13,0,smooth,test1
1289291,12.96861,79.188374,32.0,-5588,712,14336,15403.038141873181,-328,199,31,0,smooth,test1
1289517,12.96861,79.188374,32.0,-8984,-2124,14700,17358.387943585083,131,147,269,0,smooth,test1
1289742,12.96861,79.188374,32.0,-6272,-2476,15704,17090.470327056537,461,258,512,0,smooth,test1
1289968,12.96861,79.188374,32.0,-3016,824,17184,17466.112561185444,-297,120,61,0,smooth,test1
1290193,12.96861,79.188374,32.0,-2932,-700,16372,16647.192195682732,212,1046,-55,0,smooth,test1
1290419,12.96861,79.188374,32.0,-5192,588,13204,14200.289574512204,264,1130,-147,0,smooth,test1
1290644,12.96861,79.188374,32.0,-3144,732,12860,13258.965268828484,191,-265,101,0,smooth,test1
1290871,12.968601,79.188533,32.0,-1580,756,16264,16358.044870949585,-110,1222,-42,0,smooth,test1
1291099,12.968601,79.188533,30.35,-3808,-480,15504,15972.015527165004,195,-45,-123,0,smooth,test1
1291325,12.968601,79.188533,30.35,-5168,-1216,18008,18774.31607276281,406,728,-97,0,smooth,test1
1291550,12.968601,79.188533,30.35,-2160,-856,20356,20488.169073882615,-48,1142,-57,0,smooth,test1
1291776,12.968601,79.188533,30.35,-3296,-816,13952,14359.240091314025,233,375,-59,0,smooth,test1
1292002,12.968601,79.188533,30.35,-5072,-1392,16580,17394.230307777347,737,218,-23,0,smooth,test1
1292228,12.968601,79.188533,30.35,-2040,1336,13944,14155.621922049204,728,422,109,0,smooth,test1
1292452,12.968601,79.188533,30.35,-292,-1704,12248,12369.41324396594,800,544,555,0,smooth,test1
1292678,12.968601,79.188533,30.35,-4392,752,14336,15012.530233108608,-219,224,223,0,smooth,test1
1292906,12.968591,79.188695,32.63,-3040,-196,19208,19448.06622777699,-289,1306,348,0,smooth,test1
1293133,12.968591,79.188695,32.63,-5092,-1100,10188,11442.6311659513,-1331,-266,-139,0,smooth,test1
1293361,12.968591,79.188695,32.63,-5232,-2408,16052,17054.002228216108,96,1150,148,0,smooth,test1
1293586,12.968591,79.188695,32.63,-5484,2460,20368,21236.31983183527,-376,9,-3,0,smooth,test1
1293811,12.968591,79.188695,32.63,-7132,-2532,17912,19445.210001437372,538,370,-307,0,smooth,test1
1294036,12.968591,79.188695,32.63,-2780,-252,19880,20075.016911574447,-73,1199,-81,0,smooth,test1
1294262,12.968591,79.188695,32.63,-484,-524,14596,14613.420133562164,457,-423,248,0,smooth,test1
1294488,12.968591,79.188695,32.63,1216,1848,11972,12174.668126893645,-667,460,-379,0,smooth,test1
1294713,12.968591,79.188695,32.63,-3460,-1436,13060,13586.658750406592,932,915,399,0,smooth,test1
1294942,12.968576,79.188861,32.72,-1220,292,10900,10971.948960872904,538,265,188,0,smooth,test1
1295167,12.968576,79.188861,32.72,-3212,3336,19584,20124.087457571834,283,1189,144,0,smooth,test1
1295392,12.968576,79.188861,32.72,-1904,-128,14496,14621.067539683962,-92,834,43,0,smooth,test1
1295617,12.968576,79.188861,32.72,-1920,28,12132,12283.021126742395,653,90,88,0,smooth,test1
1295841,12.968576,79.188861,32.72,-1848,-3244,17676,18065.979519527857,-279,391,102,0,smooth,test1
1296067,12.968576,79.188861,32.72,-4100,-600,15680,16218.273644256962,78,598,221,0,smooth,test1
1296291,12.968576,79.188861,32.72,-4524,-12,15304,15958.66961873702,31,382,595,0,smooth,test1
1296515,12.968576,79.188861,32.72,-4976,-452,15160,15962.157748875934,-592,235,262,0,smooth,test1
1296740,12.968576,79.188861,32.72,-6728,-1996,14988,16549.626702738646,-1675,516,-45,0,smooth,test1
1296970,12.968562,79.189023,32.76,-2600,-1348,16236,16498.02412411862,0,1341,215,0,smooth,test1
1297195,12.968562,79.189023,32.76,-868,-2576,14896,15141.995112930132,389,340,230,0,smooth,test1
1297420,12.968562,79.189023,32.76,-3892,2152,16368,16961.432486673995,-485,165,122,0,smooth,test1
1297645,12.968562,79.189023,32.76,-5072,-580,16756,17516.424292646032,-1034,700,-243,0,smooth,test1
1297871,12.968562,79.189023,32.76,-3664,724,14288,14768.0742143314,-1166,1022,-318,0,smooth,test1
1298097,12.968562,79.189023,32.76,-3076,-2052,17816,18195.668055886268,123,1332,-205,0,smooth,test1
1298322,12.968562,79.189023,32.76,-2936,1168,16628,16925.563624293285,-660,416,-298,0,smooth,test1
1298547,12.968562,79.189023,32.76,-4120,-40,12256,12930.024593944128,112,607,-16,0,smooth,test1
1298772,12.968562,79.189023,32.76,-932,-236,10516,10559.856817211112,-155,-911,-124,0,smooth,test1
1299004,12.96855,79.189183,29.74,-4464,512,16552,17151.039152191333,-919,1062,-481,0,smooth,test1
1299229,12.96855,79.189183,29.74,-5212,-3108,12624,14006.783499433408,295,328,-306,0,smooth,test1
1299455,12.96855,79.189183,29.74,-2588,-1536,16052,16331.679154330703,440,705,-253,0,smooth,test1
1299681,12.96855,79.189183,29.74,-3132,-1728,14264,14705.682711115454,1070,272,-22,0,smooth,test1
1299907,12.96855,79.189183,29.74,-2680,1004,13032,13342.542486347946,317,331,-88,0,smooth,test1
1300132,12.96855,79.189183,29.74,-3808,-412,10900,11553.380803903245,1055,-92,115,0,smooth,test1
1300358,12.96855,79.189183,29.74,-3996,-136,14944,15469.636324102774,827,602,390,0,smooth,test1
1300583,12.96855,79.189183,29.74,-3828,-1204,13716,14290.971135650649,351,-443,496,0,smooth,test1
1300809,12.96855,79.189183,29.74,-4252,216,15456,16031.659178013984,-534,635,403,0,smooth,test1
1301037,12.968529,79.189343,31.47,-1912,-228,10056,10238.694448024124,-42,354,360,0,smooth,test1
1301264,12.968529,79.189343,31.47,-2488,260,14280,14497.453017685555,219,769,423,0,smooth,test1
1301488,12.968529,79.189343,31.47,-2636,-5228,13924,15104.908341330642,245,848,280,0,smooth,test1
1301712,12.968529,79.189343,31.47,-2960,1456,9528,10082.872606554147,-1080,-284,-82,0,smooth,test1
1301938,12.968529,79.189343,31.47,4,-576,7488,7510.1222360225265,-218,753,145,0,smooth,test1
1302163,12.968529,79.189343,31.47,-2540,-2144,18000,18304.32560899199,-513,1260,118,0,smooth,test1
1302388,12.968529,79.189343,31.47,-4680,992,17316,17964.696490617367,-155,606,-104,0,smooth,test1
1302614,12.968529,79.189343,31.47,1172,-304,18796,18834.957286917324,-427,947,-207,0,smooth,test1
1302841,12.968507,79.189513,31.47,-540,-2820,18312,18535.731547473384,960,1388,94,0,smooth,test1
1303069,12.968507,79.189513,33.3,-3744,-1336,20140,20528.56624316467,363,1335,-263,0,smooth,test1
1303295,12.968507,79.189513,33.3,-204,952,15692,15722.174913160075,-64,594,-260,0,smooth,test1
1303521,12.968507,79.189513,33.3,-976,-60,19928,19951.976343209713,362,712,62,0,smooth,test1
1303746,12.968507,79.189513,33.3,460,-780,16424,16448.944525409526,651,976,279,0,smooth,test1
1303970,12.968507,79.189513,33.3,-1752,-2068,13588,13855.680134876093,809,-354,422,0,smooth,test1
1304196,12.968507,79.189513,33.3,-3124,-676,19272,19535.25879019779,568,688,344,0,smooth,test1
1304421,12.968507,79.189513,33.3,-4852,-3468,18656,19586.098743751907,-1128,1262,31,0,smooth,test1
1304647,12.968507,79.189513,33.3,-3476,-2732,11744,12548.62287265021,-169,-265,185,0,smooth,test1
1304875,12.968481,79.189682,33.3,-216,1428,14108,14181.731347053505,805,596,471,0,smooth,test1
1305101,12.968481,79.189682,32.85,-5056,828,18536,19231.0170297881,-677,872,-42,0,smooth,test1
1305327,12.968481,79.189682,32.85,1440,1984,10332,10618.854928851792,334,1008,550,0,smooth,test1
1305550,12.968481,79.189682,32.85,-2728,-300,14268,14529.549476842012,-1360,750,258,0,smooth,test1
1305775,12.968481,79.189682,32.85,-2684,-2780,12844,13412.70263593434,-791,42,411,0,smooth,test1
1306000,12.968481,79.189682,32.85,-3632,-148,14268,14723.761475927271,8,222,412,0,smooth,test1
1306225,12.968481,79.189682,32.85,-2400,-340,13852,14062.485697770504,261,967,104,0,smooth,test1
1306451,12.968481,79.189682,32.85,-3328,-240,19596,19878.03813257234,-1209,438,-6,0,smooth,test1
1306677,12.968481,79.189682,32.85,-572,1400,19496,19554.56979838728,-262,866,34,0,smooth,test1
1306906,12.96846,79.189853,32.85,-4732,132,13948,14729.424700238635,-87,384,-98,0,smooth,test1
1307134,12.96846,79.189853,33.89,-2048,324,13060,13223.572890864254,42,753,-74,0,smooth,test1
1307360,12.96846,79.189853,33.89,-1844,1828,16776,16975.750233789375,370,956,-79,0,smooth,test1
1307585,12.96846,79.189853,33.89,-3164,384,20808,21050.68207921064,-711,1056,-195,0,smooth,test1
1307810,12.96846,79.189853,33.89,-2096,848,11556,11775.120211700601,354,1085,-297,0,smooth,test1
1308035,12.96846,79.189853,33.89,-6696,-2328,14836,16442.715590801905,-178,539,-294,0,smooth,test1
1308262,12.96846,79.189853,33.89,-2328,144,16660,16822.4825754108,1255,925,360,0,smooth,test1
1308486,12.96846,79.189853,33.89,-176,-1352,21576,21619.0345760397,305,1361,389,0,smooth,test1
1308711,12.96846,79.189853,33.89,-3224,744,16032,16369.87281563299,281,777,164,0,smooth,test1
1308939,12.96844,79.190027,34.17,-4424,-376,18400,18928.104817968437,1661,586,358,0,smooth,test1
1309165,12.96844,79.190027,34.17,4332,-392,14032,14690.708355964323,381,328,664,0,smooth,test1
1309390,12.96844,79.190027,34.17,-376,320,14584,14592.355258833304,-90,1202,556,0,smooth,test1
1309615,12.96844,79.190027,34.17,-6572,2296,16036,17481.879075202414,-89,964,476,0,smooth,test1
1309840,12.96844,79.190027,34.17,-5164,-1948,9124,10663.441095631371,-1520,-276,177,0,smooth,test1
1310066,12.96844,79.190027,34.17,-3164,116,14604,14943.264971216966,-545,55,157,0,smooth,test1
1310291,12.96844,79.190027,34.17,-1236,-208,19048,19089.192334931304,-333,716,195,0,smooth,test1
1310517,12.96844,79.190027,34.17,1556,-904,14884,14992.391670444045,10,-62,-68,0,smooth,test1
1310743,12.96844,79.190027,34.17,-3928,-936,13396,13991.357904077788,-331,633,-14,0,smooth,test1
1310974,12.96842,79.190202,34.19,-544,-2056,19184,19301.526571750743,-460,579,118,0,smooth,test1
1311200,12.96842,79.190202,34.19,-3156,-992,21516,21768.845996055923,-167,1096,14,0,smooth,test1
1311426,12.96842,79.190202,34.19,-3496,156,16956,17313.355769463065,-822,614,-364,0,smooth,test1
1311651,12.96842,79.190202,34.19,-2456,664,14548,14768.78925301597,-760,560,-386,0,smooth,test1
1311877,12.96842,79.190202,34.19,-3940,356,12336,12954.815012187553,475,337,-220,0,smooth,test1
1312102,12.96842,79.190202,34.19,-7600,1300,16288,18020.791991474736,-642,435,-326,0,smooth,test1
1312328,12.96842,79.190202,34.19,-3100,-3580,13748,14540.766967392057,-27,196,-159,0,smooth,test1
1312555,12.96842,79.190202,34.19,688,-1716,15488,15597.953199057882,302,897,-42,0,smooth,test1
1312781,12.968402,79.190374,34.19,-3008,-1420,20412,20681.25257328482,-401,1338,-103,0,smooth,test1
1313009,12.968402,79.190374,33.97,168,-740,15776,15794.239456206811,653,799,-220,0,smooth,test1
1313234,12.968402,79.190374,33.97,-3140,-1928,18344,18710.401385325757,354,1329,308,0,smooth,test1
1313460,12.968402,79.190374,33.97,-3180,-988,11372,11849.511719897997,-1066,717,46,0,smooth,test1
1313686,12.968402,79.190374,33.97,-4212,3060,15332,16191.811757799063,-646,-203,439,0,smooth,test1
1313912,12.968402,79.190374,33.97,-3384,1208,14400,14841.520137775646,-456,906,192,0,smooth,test1
1314138,12.968402,79.190374,33.97,-4068,-1496,15068,15679.00711142131,-612,781,57,0,smooth,test1
1314364,12.968402,79.190374,33.97,-1352,-1452,7884,8129.800981573903,-674,-112,-72,0,smooth,test1
1314591,12.968402,79.190374,33.97,-1972,-2196,14388,14687.605114517479,-223,476,-256,0,smooth,test1
1314819,12.96838,79.190548,33.97,-5316,-1456,20252,20988.646835849137,341,1168,39,0,smooth,test1
1315046,12.96838,79.190548,33.54,164,-908,16316,16342.068902069897,786,198,313,0,smooth,test1
1315271,12.96838,79.190548,33.54,-5936,-2920,24488,25365.81636770242,-7,1342,77,0,smooth,test1
1315497,12.96838,79.190548,33.54,-52,40,19824,19824.1085549893,1482,1275,131,0,smooth,test1
1315722,12.96838,79.190548,33.54,-2400,-152,19656,19802.561450479076,935,661,180,0,smooth,test1
1315947,12.96838,79.190548,33.54,-268,-1492,19132,19191.959566443442,-10,294,735,0,smooth,test1
1316173,12.96838,79.190548,33.54,-1980,2900,19968,20274.403172473412,17,727,665,0,smooth,test1
1316398,12.96838,79.190548,33.54,488,984,18356,18388.831828041715,-321,782,602,0,smooth,test1
1316623,12.96838,79.190548,33.54,-3972,-1960,17696,18241.896831196038,-430,484,193,0,smooth,test1
1316850,12.968356,79.19072,33.54,-876,340,16108,16135.384718066069,-646,711,433,0,smooth,test1
1317077,12.968356,79.19072,33.82,-2532,-808,14852,15087.935312692722,-153,138,511,0,smooth,test1
1317303,12.968356,79.19072,33.82,1236,-568,16056,16113.517803384833,-81,881,354,0,smooth,test1
1317528,12.968356,79.19072,33.82,-2712,-2928,18516,18941.235017812327,153,1219,133,0,smooth,test1
1317753,12.968356,79.19072,33.82,-2520,-3568,14920,15546.299366730334,-10,51,-44,0,smooth,test1
1317979,12.968356,79.19072,33.82,-1416,-1524,13156,13319.458247241138,149,-328,125,0,smooth,test1
1318204,12.968356,79.19072,33.82,-4504,-920,14796,15493.677161990952,55,-88,211,0,smooth,test1
1318429,12.968356,79.19072,33.82,-3536,-336,17152,17515.915505619454,63,638,172,0,smooth,test1
1318654,12.968356,79.19072,33.82,-4372,-2480,15708,16492.605858383933,-164,285,59,0,smooth,test1
1318882,12.968338,79.19089,33.82,-2504,-1424,16700,16946.615945373873,-140,601,264,0,smooth,test1
1319110,12.968338,79.19089,33.19,-1328,-720,19700,19757.833484468887,560,902,343,0,smooth,test1
1319336,12.968338,79.19089,33.19,-668,576,17164,17186.6487716483,25,804,-6,0,smooth,test1
1319561,12.968338,79.19089,33.19,-48,2948,20516,20726.77649804716,235,1561,219,0,smooth,test1
1319786,12.968338,79.19089,33.19,572,-92,19288,19296.698992314723,276,140,236,0,smooth,test1
1320011,12.968338,79.19089,33.19,-1872,-1288,19148,19282.355457775382,-168,951,328,0,smooth,test1
1320236,12.968338,79.19089,33.19,1156,1888,14520,14687.793571534154,817,1160,685,0,smooth,test1
1320460,12.968338,79.19089,33.19,-5676,-1616,13824,15031.01486926282,-2550,1152,-470,0,smooth,test1
1320686,12.968338,79.19089,33.19,-8196,-2836,15740,17971.22455482653,-1517,644,-342,0,smooth,test1
1320915,12.968324,79.191059,33.19,-6664,-2828,24828,25861.865052621397,-308,1333,-267,0,smooth,test1
1321141,12.968324,79.191059,32.3,-3920,1316,20000,20422.983523471787,435,1319,-630,0,smooth,test1
1321366,12.968324,79.191059,32.3,-1328,1284,14632,14748.141035398326,402,433,-457,0,smooth,test1
1321591,12.968324,79.191059,32.3,-3172,-484,13288,13669.92260402377,-276,140,-256,0,smooth,test1
1321817,12.968324,79.191059,32.3,-4972,-1704,18440,19174.41003003743,1355,496,198,0,smooth,test1
1322042,12.968324,79.191059,32.3,-4372,-164,20292,20758.288561439742,-66,1045,231,0,smooth,test1
1322267,12.968324,79.191059,32.3,-40,1616,18896,18965.017057730267,-55,349,223,0,smooth,test1
1322492,12.968324,79.191059,32.3,396,-216,11340,11348.967882587385,-313,521,105,0,smooth,test1
1322717,12.968324,79.191059,32.3,-1868,-316,10448,10618.379537387049,46,-38,246,0,smooth,test1
1322947,12.968303,79.191224,36.54,-880,-516,18240,18268.504481757667,324,950,308,0,smooth,test1
1323173,12.968303,79.191224,36.54,-4460,2704,17260,18030.829598218712,-505,417,59,0,smooth,test1
1323398,12.968303,79.191224,36.54,-3292,100,14776,15138.607597794455,-592,126,-336,0,smooth,test1
1323623,12.968303,79.191224,36.54,-4452,-560,15348,15990.466159558951,102,1008,-131,0,smooth,test1
1323848,12.968303,79.191224,36.54,-2084,864,18424,18561.60898198214,-331,769,-1,0,smooth,test1
1324073,12.968303,79.191224,36.54,-3804,1372,18380,18819.596169950088,-426,1598,161,0,smooth,test1
1324298,12.968303,79.191224,36.54,-4124,-2112,13260,14046.192366616655,-150,-362,136,0,smooth,test1
1324524,12.968303,79.191224,36.54,-3616,-1152,17880,18278.31939758139,-712,242,189,0,smooth,test1
1324749,12.968303,79.191224,36.54,1732,-2168,16392,16625.213141490847,-1058,625,98,0,smooth,test1
1324979,12.968282,79.1914,35.0,-4780,1520,12976,13911.699249193105,229,13,-20,0,smooth,test1
1325204,12.968282,79.1914,35.0,-2616,-304,15096,15324.003654397893,192,156,74,0,smooth,test1
1325429,12.968282,79.1914,35.0,-636,840,15056,15092.820544881597,179,709,236,0,smooth,test1
1325654,12.968282,79.1914,35.0,-868,-1364,15484,15568.178313470076,-617,785,-1,0,smooth,test1
1325880,12.968282,79.1914,35.0,-3296,2824,19940,20406.915298496242,-293,878,-103,0,smooth,test1
1326105,12.968282,79.1914,35.0,-2508,1164,13688,13964.465761352993,407,707,367,0,smooth,test1
1326330,12.968282,79.1914,35.0,-2544,1524,10756,11157.331580624465,439,-205,239,0,smooth,test1
1326555,12.968282,79.1914,35.0,-4372,-2756,11880,12955.474518519188,-5,-277,139,0,smooth,test1
1326782,12.968282,79.1914,35.0,740,-1256,16252,16317.24976826671,350,-543,243,0,smooth,test1
1327011,12.968257,79.191573,33.89,-4356,1040,13900,14603.641189785512,-1226,753,-554,0,smooth,test1
1327237,12.968257,79.191573,33.89,-4884,-1644,15856,16672.400187135623,-792,733,-180,0,smooth,test1
1327464,12.968257,79.191573,33.89,-1160,-72,17444,17482.67485255045,-343,930,-197,0,smooth,test1
1327690,12.968257,79.191573,33.89,-2372,-1688,16392,16648.52521997069,-523,-207,-146,0,smooth,test1
1327917,12.968257,79.191573,33.89,-6120,-4148,17668,19152.507094372788,384,-796,139,0,smooth,test1
1328143,12.968257,79.191573,33.89,-1924,216,20056,20149.23244195669,1749,920,573,0,smooth,test1
1328368,12.968257,79.191573,33.89,-4504,-124,17516,18086.22813081821,330,1105,148,0,smooth,test1
1328593,12.968257,79.191573,33.89,-5108,-2344,14028,15111.941768019093,448,-414,170,0,smooth,test1
1328821,12.968257,79.191573,33.89,-3008,692,24676,24868.291135500243,-153,2568,6,0,smooth,test1
